236.329780164750	0.973337994000000
236.279752742250	0.967363124000000
236.229725319750	0.958365094000000
236.179697897250	0.947736414000000
236.129670201600	0.938186188000000
236.079642779100	0.917601007000000
236.029615356600	0.905133147000000
235.979587934100	0.896324966000000
235.929560511600	0.882439630000000
235.879533089100	0.868472870000000
235.829505393450	0.834427314000000
235.779477970950	0.783353288000000
235.729450548450	0.737536428000000
235.679423125950	0.690143350000000
235.629395703450	0.594104968000000
235.579368007800	0.550851399000000
235.529340585300	0.484263711000000
235.479313162800	0.413460476000000
235.429285740300	0.338949753000000
235.379258317800	0.209730459000000
235.329230895300	0.157729304000000
235.279203199650	0.125768750000000
235.229175777150	0.0645496660000000
235.179148354650	0.0402647650000000
235.129120932150	0.0198273230000000
235.079093509650	0.00781831100000000
235.029065814000	0.00605629800000000
234.979038391500	0.00413235800000000
